ticker,route,name_src,bond_code,bond_name,quote_date,curve_date,maturity,tenor_yrs,coupon,price,yield_pct,tsy_pct,spread_bp,ytm_check_gap_bp
AFL,cusip6,fundamentals,US001055BJ00,AFLAC INC 3.6% 01Apr2030,2026-08-19,2026-08-13,2030-04-01,3.6167,3.6,96.048,4.8031,4.237,56.61,-0.1
AFL,cusip6,catalogue,US001055AF96,AFLAC INC 6.45% 15Aug2040,2026-08-17,2026-08-13,2040-08-15,13.9959,6.45,106.368,5.78,4.8578,92.22,0.0
AFL,cusip6,catalogue,US001055AR35,AFLAC INC 4% 15Oct2046,2026-08-19,2026-08-13,2046-10-15,20.1561,4.0,77.216,5.956,5.2002,75.58,-0.0
AFL,cusip6,catalogue,US001055AY85,AFLAC INC 4.75% 15Jan2049,2026-08-18,2026-08-13,2049-01-15,22.412,4.75,84.051,6.06,5.2024,85.76,-0.0
AIG,cusip6,fundamentals,US026874DK01,AMERICAN INTL GROUP INC 4.2% 01Apr2028,2026-08-13,2026-08-13,2028-04-01,1.6345,4.2,99.339,4.6225,4.0842,53.83,-0.1
AIG,cusip6,fundamentals,US026874DR53,AMERICAN INTL GROUP INC 3.4% 30Jun2030,2026-08-14,2026-08-13,2030-06-30,3.8768,3.4,94.842,4.8778,4.2526,62.52,-0.3
AIG,cusip6,fundamentals,US026874DC84,AMERICAN INTL GROUP INC 3.875% 15Jan2035,2026-08-14,2026-08-13,2035-01-15,8.4216,3.875,90.034,5.3621,4.5458,81.63,-0.2
AIG,cusip6,fundamentals,US026874DE41,AMERICAN INTL GROUP INC 4.7% 10Jul2035,2026-08-07,2026-08-07,2035-07-10,8.9227,4.7,93.208,5.6807,4.5925,108.82,-0.0
AIG,cusip6,fundamentals,US026874DA29,AMERICAN INTL GROUP INC 4.5% 16Jul2044,2026-08-14,2026-08-13,2044-07-16,17.922,4.5,83.5698,6.01,5.0816,92.84,-0.1
AIG,cusip6,fundamentals,US026874DL83,AMERICAN INTL GROUP INC 4.75% 01Apr2048,2026-08-14,2026-08-13,2048-04-01,21.6318,4.75,83.814,6.108,5.2016,90.64,-0.0
AIG,cusip6,fundamentals,US026874DP97,AMERICAN INTL GROUP INC 4.375% 30Jun2050,2026-08-14,2026-08-13,2050-06-30,23.8768,4.375,78.5163,6.094,5.2039,89.01,-0.0
AIZ,cusip6,catalogue,US04621XAJ72,ASSURANT INC 4.9% 27Mar2028,2026-08-19,2026-08-13,2028-03-27,1.6044,4.9,100.176,4.7657,4.0788,68.69,1.6
AIZ,cusip6,catalogue,US04621XAN84,AIZ 2.65 15-JAN-32,2026-08-19,2026-08-13,2032-01-15,5.4073,2.65,87.019,5.4559,4.3505,110.54,-0.2
AIZ,cusip6,catalogue,US04621XAD03,ASSURANT INC 6.75% 15Feb2034,2026-08-19,2026-08-13,2034-02-15,7.4935,6.75,106.529,5.6675,4.4963,117.12,0.1
AJG,name_block,catalogue,US04316JAA79,AJG 2.4 09-NOV-31,2026-08-13,2026-08-13,2031-11-09,5.2402,2.4,88.256,4.9745,4.338,63.65,-0.2
AJG,name_block,catalogue,US04316JAD19,AJG 5.5 02-MAR-33,2026-08-14,2026-08-13,2033-03-02,6.5489,5.5,101.073,5.2979,4.4362,86.17,0.5
AJG,cusip6,catalogue,US363576AB52,AJG 3.5 20-MAY-51,2026-08-11,2026-08-11,2051-05-20,24.7721,3.5,65.723,6.2339,5.2452,98.87,0.0
AJG,name_block,catalogue,US04316JAB52,AJG 3.05 09-MAR-52,2026-08-14,2026-08-13,2052-03-09,25.5688,3.05,59.46,6.245,5.2056,103.94,-0.1
AJG,name_block,catalogue,US04316JAE91,AJG 5.75 02-MAR-53,2026-08-13,2026-08-13,2053-03-02,26.5517,5.75,93.0408,6.2923,5.2066,108.57,0.0
ALB,cusip6,catalogue,US012653AE17,ALB 5.05 01-JUN-32,2026-08-19,2026-08-13,2032-06-01,5.7851,5.05,99.281,5.194,4.3789,81.51,-0.0
ALB,name_block,catalogue,US012725AD95,ALBEMARLE CORP 5.45% 01Dec2044,2026-08-18,2026-08-13,2044-12-01,18.2888,5.45,90.415,6.3421,5.1025,123.96,-0.0
ALB,cusip6,catalogue,US012653AF81,ALB 5.65 01-JUN-52,2026-08-18,2026-08-13,2052-06-01,25.7878,5.65,86.45,6.767,5.2058,156.12,-0.0
ALL,cusip6,catalogue,US020002BD26,ALLSTATE CORP 3.28% 15Dec2026,2026-08-19,2026-08-13,2026-12-15,0.3231,3.28,99.795,3.9066,3.8797,2.69,0.7
ALL,cusip6,catalogue,US020002AQ48,ALLSTATE CORP 5.35% 01Jun2033,2026-08-19,2026-08-13,2033-06-01,6.7844,5.35,100.624,5.238,4.4538,78.42,0.0
ALL,cusip6,catalogue,US020002AS04,ALLSTATE CORP 5.55% 09May2035,2026-08-19,2026-08-13,2035-05-09,8.7201,5.55,101.204,5.3739,4.5617,81.22,0.0
ALL,cusip6,catalogue,US020002AJ05,ALL 6.9 15-MAY-38,2026-08-13,2026-08-13,2038-05-15,11.7536,6.9,112.458,5.4493,4.73,71.93,0.0
ALL,cusip6,catalogue,US020002BA86,ALLSTATE CORP 4.5% 15Jun2043,2026-08-17,2026-08-13,2043-06-15,16.8268,4.5,83.105,6.1218,5.0191,110.27,-0.0
ALL,cusip6,catalogue,US020002BC43,ALLSTATE CORP 4.2% 15Dec2046,2026-08-19,2026-08-13,2046-12-15,20.3231,4.2,78.218,6.081,5.2003,88.07,-0.0
ALLE,name_block,catalogue,US01748NAE40,ALLEGION US HLDG CO INC 3.55% 01Oct2027,2026-08-19,2026-08-13,2027-10-01,1.117,3.55,98.885,4.5849,3.9911,59.38,-0.3
ALLE,name_block,catalogue,US01748TAB70,Allegion 3.5% 1oct2029 USD,2026-08-19,2026-08-13,2029-10-01,3.1184,3.5,96.306,4.7898,4.2071,58.27,-0.2
ALLE,name_block,catalogue,US01748TAC53,ALLE 5.411 01-JUL-32,2026-08-19,2026-08-13,2032-07-01,5.8672,5.411,100.9945,5.2044,4.385,81.94,0.6
AMAT,cusip6,catalogue,US038222AL98,APPLIED MATLS INC 3.3% 01Apr2027,2026-08-19,2026-08-13,2027-04-01,0.616,3.3,99.489,4.1467,3.9188,22.79,-0.3
AMAT,cusip6,fundamentals,US038222AN54,APPLIED MATLS INC 1.75% 01Jun2030,2026-08-19,2026-08-13,2030-06-01,3.7837,1.75,89.641,4.7767,4.247,52.97,-0.2
AMAT,cusip6,catalogue,US038222AK16,APPLIED MATLS INC 5.1% 01Oct2035,2026-08-19,2026-08-13,2035-10-01,9.117,5.1,99.4779,5.1718,4.5829,58.89,-0.0
AMAT,cusip6,catalogue,US038222AG04,APPLIED MATLS INC 5.85% 15Jun2041,2026-08-19,2026-08-13,2041-06-15,14.8227,5.85,101.538,5.694,4.9049,78.91,0.0
AMAT,cusip6,catalogue,US038222AM71,APPLIED MATLS INC 4.35% 01Apr2047,2026-08-19,2026-08-13,2047-04-01,20.616,4.35,82.179,5.8486,5.2006,64.8,-0.0
AMAT,cusip6,fundamentals,US038222AP03,APPLIED MATLS INC 2.75% 01Jun2050,2026-08-19,2026-08-13,2050-06-01,23.7837,2.75,60.6691,5.8263,5.2038,62.25,-0.0
AMCR,name_block,catalogue,US081437AS43,AMCR 3.1 15-SEP-26,2026-08-18,2026-08-13,2026-09-15,0.0767,3.1,99.901,4.4166,3.87,54.66,-3.8
AMCR,name_block,catalogue,US02343UAH86,AMCR 4.5 15-MAY-28,2026-08-19,2026-08-13,2028-05-15,1.7385,4.5,99.782,4.6282,4.1029,52.53,-0.0
AMCR,name_block,catalogue,US02344AAA60,AMCR 2.69 25-MAY-31,2026-08-19,2026-08-13,2031-05-25,4.7639,2.69,90.078,5.0589,4.3058,75.31,0.0
AMD,cusip6,catalogue,US007903BF39,AMD 3.924 01-JUN-32,2026-08-19,2026-08-13,2032-06-01,5.7851,3.924,94.299,5.0731,4.3789,69.42,-0.1
AMD,cusip6,catalogue,US007903BG12,AMD 4.393 01-JUN-52,2026-08-19,2026-08-13,2052-06-01,25.7851,4.393,77.609,6.132,5.2058,92.62,-0.0
AMGN,cusip6,fundamentals,US031162CT53,AMGEN INC 2.2% 21Feb2027,2026-08-14,2026-08-13,2027-02-21,0.5229,2.2,98.9577,4.283,3.9064,37.66,-4.8
AMGN,cusip6,fundamentals,US031162CQ15,AMGEN INC 3.2% 02Nov2027,2026-08-14,2026-08-13,2027-11-02,1.2183,3.2,98.5483,4.4436,4.0093,43.43,-1.0
AMGN,cusip6,catalogue,US031162DP23,AMGN 5.15 02-MAR-28,2026-08-14,2026-08-13,2028-03-02,1.5496,5.15,100.819,4.5642,4.0689,49.53,3.0
AMGN,cusip6,fundamentals,US031162DB37,AMGEN INC 1.65% 15Aug2028,2026-08-14,2026-08-13,2028-08-15,2.0041,1.65,94.549,4.5395,4.1502,38.93,-1.4
AMGN,cusip6,catalogue,US031162DD92,AMGN 3 22-FEB-29,2026-08-14,2026-08-13,2029-02-22,2.527,3.0,96.249,4.5969,4.1764,42.05,-0.8
AMGN,cusip6,catalogue,US031162DH07,AMGN 4.05 18-AUG-29,2026-08-14,2026-08-13,2029-08-18,3.0116,4.05,98.32,4.6559,4.2007,45.52,-0.2
AMGN,cusip6,fundamentals,US031162CU27,AMGEN INC 2.45% 21Feb2030,2026-08-14,2026-08-13,2030-02-21,3.5236,2.45,92.394,4.8311,4.2314,59.97,-0.8
AMGN,cusip6,catalogue,US031162DQ06,AMGN 5.25 02-MAR-30,2026-08-14,2026-08-13,2030-03-02,3.5483,5.25,101.3499,4.813,4.2329,58.01,1.8
AMGN,cusip6,fundamentals,US031162CW82,AMGEN INC 2.3% 25Feb2031,2026-08-14,2026-08-13,2031-02-25,4.5339,2.3,89.657,4.8761,4.292,58.41,-0.6
AMGN,cusip6,fundamentals,US031162CZ14,AMGEN INC 2% 15Jan2032,2026-08-14,2026-08-13,2032-01-15,5.4209,2.0,86.143,4.9501,4.3516,59.85,-0.5
AMGN,cusip6,catalogue,US031162DE75,AMGN 3.35 22-FEB-32,2026-08-14,2026-08-13,2032-02-22,5.525,3.35,92.055,5.0172,4.3594,65.78,-0.3
AMGN,cusip6,catalogue,US031162DJ62,AMGN 4.2 01-MAR-33,2026-08-14,2026-08-13,2033-03-01,6.5462,4.2,96.427,4.8437,4.436,40.77,-0.1
AMGN,cusip6,catalogue,US031162DR88,AMGN 5.25 02-MAR-33,2026-08-14,2026-08-13,2033-03-02,6.5489,5.25,100.368,5.1814,4.4362,74.52,0.1
AMGN,cusip6,fundamentals,US031162AW01,AMGEN INC 6.375% 01Jun2037,2026-08-14,2026-08-13,2037-06-01,10.7981,6.375,106.505,5.5637,4.6755,88.82,0.0
AMGN,cusip6,fundamentals,US031162BA71,AMGEN INC 6.4% 01Feb2039,2026-08-13,2026-08-13,2039-02-01,12.4709,6.4,106.321,5.6849,4.7708,91.41,0.0
AMGN,cusip6,fundamentals,US031162CR97,AMGEN INC 3.15% 21Feb2040,2026-08-14,2026-08-13,2040-02-21,13.5222,3.15,74.9893,5.8543,4.8308,102.35,-0.2
AMGN,cusip6,fundamentals,US031162DA53,AMGEN INC 2.8% 15Aug2041,2026-08-14,2026-08-13,2041-08-15,15.0034,2.8,70.3152,5.7884,4.9152,87.32,-0.1
AMGN,cusip6,fundamentals,US031162BE93,AMGEN INC 4.95% 01Oct2041,2026-08-14,2026-08-13,2041-10-01,15.1321,4.95,90.769,5.8792,4.9225,95.67,-0.0
AMGN,cusip6,fundamentals,US031162BK53,AMGEN INC 5.15% 15Nov2041,2026-08-13,2026-08-13,2041-11-15,15.258,5.15,93.2089,5.8272,4.9297,89.75,-0.0
AMGN,cusip6,fundamentals,US031162BH25,AMGEN INC 5.65% 15Jun2042,2026-08-14,2026-08-13,2042-06-15,15.8357,5.65,97.337,5.9104,4.9626,94.78,-0.0
AMGN,cusip6,catalogue,US031162DS61,AMGN 5.6 02-MAR-43,2026-08-14,2026-08-13,2043-03-02,16.5476,5.6,95.8851,5.9953,5.0032,99.21,-0.0
AMGN,cusip6,fundamentals,US031162BZ23,AMGEN INC 4.4% 01May2045,2026-08-14,2026-08-13,2045-05-01,18.7132,4.4,81.087,6.1097,5.1267,98.3,-0.0
AMGN,cusip6,catalogue,US031162CD02,AMGEN INC 4.563% 15Jun2048,2026-08-13,2026-08-13,2048-06-15,21.8398,4.563,81.503,6.1074,5.2018,90.56,-0.0
AMGN,cusip6,fundamentals,US031162CS70,AMGEN INC 3.375% 21Feb2050,2026-08-13,2026-08-13,2050-02-21,23.5264,3.375,67.813,5.93,5.2035,72.65,-0.0
AMGN,cusip6,fundamentals,US031162CF59,AMGEN INC 4.663% 15Jun2051,2026-08-14,2026-08-13,2051-06-15,24.835,4.663,80.743,6.191,5.2048,98.62,-0.0
AMGN,cusip6,fundamentals,US031162DC10,AMGEN INC 3% 15Jan2052,2026-08-13,2026-08-13,2052-01-15,25.4237,3.0,61.512,5.958,5.2054,75.26,-0.0
AMGN,cusip6,catalogue,US031162DF41,AMGN 4.2 22-FEB-52,2026-08-14,2026-08-13,2052-02-22,25.525,4.2,74.493,6.204,5.2055,99.85,-0.0
AMGN,cusip6,catalogue,US031162DK36,AMGN 4.875 01-MAR-53,2026-08-14,2026-08-13,2053-03-01,26.5462,4.875,83.3143,6.1593,5.2065,95.28,-0.0
AMGN,cusip6,catalogue,US031162DT45,AMGN 5.65 02-MAR-53,2026-08-14,2026-08-13,2053-03-02,26.5489,5.65,92.6,6.2229,5.2065,101.64,-0.0
AMGN,cusip6,fundamentals,US031162CY49,AMGEN INC 2.77% 01Sep2053,2026-08-14,2026-08-13,2053-09-01,27.05,2.77,55.775,6.1441,5.207,93.71,-0.1
AMGN,cusip6,catalogue,US031162DG24,AMGN 4.4 22-FEB-62,2026-08-13,2026-08-13,2062-02-22,35.5291,4.4,74.508,6.1803,5.21,97.03,-0.0
AMGN,cusip6,catalogue,US031162DU18,AMGN 5.75 02-MAR-63,2026-08-14,2026-08-13,2063-03-02,36.5476,5.75,92.145,6.302,5.21,109.2,-0.0
AMP,cusip6,fundamentals,US03076CAH97,AMERIPRISE FINL INC 2.875% 15Sep2026,2026-08-14,2026-08-13,2026-09-15,0.0876,2.875,99.893,4.2042,3.87,33.42,-11.8
AMP,cusip6,catalogue,US03076CAL00,AMP 4.5 13-MAY-32,2026-08-14,2026-08-13,2032-05-13,5.7467,4.5,97.945,4.9139,4.376,53.79,-0.0
AMP,cusip6,catalogue,US03076CAM82,AMP 5.15 15-MAY-33,2026-08-14,2026-08-13,2033-05-15,6.7515,5.15,99.894,5.1674,4.4514,71.6,-0.0
AMT,name_block,catalogue,US03027XBR08,AMT 1.45 15-SEP-26,2026-08-19,2026-08-13,2026-09-15,0.0739,1.45,99.79,4.4555,3.87,58.55,-14.3
AMT,name_block,catalogue,US03027XAK63,AMERICAN TOWER CORP NEW 3.375% 15Oct2026,2026-08-19,2026-08-13,2026-10-15,0.1561,3.375,99.846,4.3388,3.87,46.88,1.2
AMT,name_block,catalogue,US03027XAM20,AMERICAN TOWER CORP NEW 3.125% 15Jan2027,2026-08-19,2026-08-13,2027-01-15,0.4079,3.125,99.63,4.0463,3.8911,15.52,-0.4
AMT,name_block,fundamentals,US03027XAX84,AMERICAN TOWER CORP NEW 2.75% 15Jan2027,2026-08-19,2026-08-13,2027-01-15,0.4079,2.75,99.428,4.1829,3.8911,29.18,-0.9
AMT,name_block,catalogue,US03027XBV10,AMT 3.65 15-MAR-27,2026-08-19,2026-08-13,2027-03-15,0.5695,3.65,99.604,4.3574,3.9126,44.48,-0.0
AMT,name_block,catalogue,US03027XAP50,AMERICAN TOWER CORP NEW 3.55% 15Jul2027,2026-08-19,2026-08-13,2027-07-15,0.9035,3.55,99.274,4.3755,3.9571,41.84,-0.1
AMT,name_block,catalogue,US03027XAR17,AMERICAN TOWER CORP NEW 3.6% 15Jan2028,2026-08-19,2026-08-13,2028-01-15,1.4073,3.6,98.717,4.5521,4.0433,50.88,-0.3
AMT,name_block,catalogue,US03027XBY58,AMT 5.5 15-MAR-28,2026-08-19,2026-08-13,2028-03-15,1.5715,5.5,101.251,4.6195,4.0729,54.66,4.3
AMT,name_block,fundamentals,US03027XAW02,AMERICAN TOWER CORP NEW 3.8% 15Aug2029,2026-08-19,2026-08-13,2029-08-15,2.9897,3.8,97.312,4.7764,4.1995,57.69,-0.1
AMT,name_block,fundamentals,US03027XBA72,AMERICAN TOWER CORP NEW 2.9% 15Jan2030,2026-08-19,2026-08-13,2030-01-15,3.4086,2.9,93.754,4.9149,4.2245,69.04,-0.3
AMT,name_block,fundamentals,US03027XBC39,AMERICAN TOWER CORP NEW 2.1% 15Jun2030,2026-08-19,2026-08-13,2030-06-15,3.822,2.1,90.0857,4.9818,4.2493,73.25,-0.2
AMT,name_block,fundamentals,US03027XBG43,AMERICAN TOWER CORP NEW 1.875% 15Oct2030,2026-08-19,2026-08-13,2030-10-15,4.1561,1.875,88.543,4.9611,4.2694,69.17,-0.2
AMT,name_block,catalogue,US03027XBM11,AMT 2.7 15-APR-31,2026-08-19,2026-08-13,2031-04-15,4.6543,2.7,90.561,4.998,4.2993,69.87,-0.1
AMT,name_block,catalogue,US03027XBS80,AMT 2.3 15-SEP-31,2026-08-19,2026-08-13,2031-09-15,5.0732,2.3,87.815,5.0558,4.3255,73.03,-0.3
AMT,name_block,catalogue,US03027XBW92,AMT 4.05 15-MAR-32,2026-08-19,2026-08-13,2032-03-15,5.5715,4.05,94.868,5.1201,4.3629,75.72,-0.0
AMT,name_block,catalogue,US03027XBZ24,AMT 5.65 15-MAR-33,2026-08-19,2026-08-13,2033-03-15,6.5708,5.65,101.985,5.2769,4.4378,83.91,1.1
AMT,name_block,fundamentals,US03027XBD12,AMERICAN TOWER CORP NEW 3.1% 15Jun2050,2026-08-19,2026-08-13,2050-06-15,23.822,3.1,62.197,6.1412,5.2038,93.74,-0.0
AMZN,cusip6,catalogue,US023135CF19,AMZN 3.3 13-APR-27,2026-08-14,2026-08-13,2027-04-13,0.6626,3.3,99.495,4.0829,3.925,15.79,-0.8
AMZN,cusip6,fundamentals,US023135BR65,AMAZON COM INC 1.2% 03Jun2027,2026-08-14,2026-08-13,2027-06-03,0.8022,1.2,97.829,4.0018,3.9436,5.82,-2.7
AMZN,cusip6,fundamentals,US023135BC96,AMAZON COM INC 3.15% 22Aug2027,2026-08-14,2026-08-13,2027-08-22,1.0212,3.15,98.9642,4.2037,3.9738,22.99,-0.8
AMZN,cusip6,fundamentals,US023135BY17,AMAZON COM INC 1.65% 12May2028,2026-08-14,2026-08-13,2028-05-12,1.744,1.65,95.4993,4.3688,4.1039,26.49,-1.2
AMZN,cusip6,catalogue,US023135CG91,AMZN 3.45 13-APR-29,2026-08-14,2026-08-13,2029-04-13,2.6639,3.45,97.3697,4.5104,4.1832,32.72,-0.3
AMZN,cusip6,catalogue,US023135CQ73,AMZN 4.65 01-DEC-29,2026-08-14,2026-08-13,2029-12-01,3.2991,4.65,100.1859,4.585,4.2179,36.71,0.2
AMZN,cusip6,fundamentals,US023135BS49,AMAZON COM INC 1.5% 03Jun2030,2026-08-14,2026-08-13,2030-06-03,3.8029,1.5,88.711,4.7884,4.2482,54.02,-0.7
AMZN,cusip6,fundamentals,US023135BZ81,AMAZON COM INC 2.1% 12May2031,2026-08-14,2026-08-13,2031-05-12,4.742,2.1,87.99,4.9769,4.3045,67.24,-0.3
AMZN,cusip6,catalogue,US023135CH74,AMZN 3.6 13-APR-32,2026-08-14,2026-08-13,2032-04-13,5.6646,3.6,93.688,4.8901,4.3698,52.03,-0.2
AMZN,cusip6,catalogue,US023135CR56,AMZN 4.7 01-DEC-32,2026-08-14,2026-08-13,2032-12-01,6.2998,4.7,98.877,4.9084,4.4175,49.09,-0.0
AMZN,cusip6,fundamentals,US023135AP19,AMAZON COM INC 4.8% 05Dec2034,2026-08-14,2026-08-13,2034-12-05,8.3094,4.8,97.877,5.116,4.5398,57.62,-0.0
AMZN,cusip6,fundamentals,US023135BF28,AMAZON COM INC 3.875% 22Aug2037,2026-08-14,2026-08-13,2037-08-22,11.0226,3.875,86.702,5.5008,4.6883,81.25,-0.1
AMZN,cusip6,fundamentals,US023135CA22,AMAZON COM INC 2.875% 12May2041,2026-08-14,2026-08-13,2041-05-12,14.7433,2.875,71.906,5.722,4.9004,82.16,-0.1
AMZN,cusip6,fundamentals,US023135AQ91,AMAZON COM INC 4.95% 05Dec2044,2026-08-14,2026-08-13,2044-12-05,18.3107,4.95,89.194,5.9245,5.1037,82.08,-0.0
AMZN,cusip6,fundamentals,US023135BJ40,AMAZON COM INC 4.05% 22Aug2047,2026-08-14,2026-08-13,2047-08-22,21.0212,4.05,74.578,6.2373,5.201,103.63,-0.1
AMZN,cusip6,fundamentals,US023135BT22,AMAZON COM INC 2.5% 03Jun2050,2026-08-14,2026-08-13,2050-06-03,23.8029,2.5,53.903,6.2458,5.2038,104.2,-0.1
AMZN,cusip6,fundamentals,US023135CB05,AMAZON COM INC 3.1% 12May2051,2026-08-14,2026-08-13,2051-05-12,24.742,3.1,60.361,6.2761,5.2047,107.14,-0.0
AMZN,cusip6,catalogue,US023135CJ31,AMZN 3.95 13-APR-52,2026-08-14,2026-08-13,2052-04-13,25.6646,3.95,70.613,6.267,5.2057,106.13,-0.0
AMZN,cusip6,fundamentals,US023135BM78,AMAZON COM INC 4.25% 22Aug2057,2026-08-14,2026-08-13,2057-08-22,31.0226,4.25,71.756,6.3434,5.21,113.34,-0.0
AMZN,cusip6,fundamentals,US023135BU94,AMAZON COM INC 2.7% 03Jun2060,2026-08-14,2026-08-13,2060-06-03,33.8042,2.7,50.494,6.226,5.21,101.6,-0.1
AMZN,cusip6,fundamentals,US023135CC87,AMAZON COM INC 3.25% 12May2061,2026-08-14,2026-08-13,2061-05-12,34.7433,3.25,56.812,6.3421,5.21,113.21,-0.0
AMZN,cusip6,catalogue,US023135CK04,AMZN 4.1 13-APR-62,2026-08-14,2026-08-13,2062-04-13,35.6632,4.1,68.391,6.3484,5.21,113.84,-0.0
AON,name_block,fundamentals,US037389AK90,AON CORP 8.205% 01Jan2027,2026-08-13,2026-08-13,2027-01-01,0.386,8.205,100.914,5.6954,3.8881,180.73,5.5
AON,name_block,catalogue,US03740LAD47,AON 2.85 28-MAY-27,2026-08-14,2026-08-13,2027-05-28,0.7858,2.85,98.899,4.2945,3.9414,35.31,-0.9
AON,name_block,fundamentals,US037389BB82,AON CORP 4.5% 15Dec2028,2026-08-14,2026-08-13,2028-12-15,2.3381,4.5,99.817,4.5811,4.1669,41.42,-0.0
AON,name_block,fundamentals,US037389BC65,AON CORP 3.75% 02May2029,2026-08-14,2026-08-13,2029-05-02,2.7159,3.75,97.537,4.7274,4.1858,54.16,-0.3
AON,name_block,fundamentals,US037389BE22,AON CORP 2.8% 15May2030,2026-08-14,2026-08-13,2030-05-15,3.7509,2.8,92.9063,4.8967,4.2451,65.16,-0.5
AON,name_block,catalogue,US03740LAA08,AON 2.05 23-AUG-31,2026-08-14,2026-08-13,2031-08-23,5.024,2.05,86.99,5.0154,4.3218,69.36,-0.4
AON,name_block,catalogue,US03740LAC63,AON 2.6 02-DEC-31,2026-08-14,2026-08-13,2031-12-02,5.3005,2.6,88.588,5.0861,4.3425,74.36,-0.4
AON,name_block,catalogue,US03740LAF94,AON 5 12-SEP-32,2026-08-14,2026-08-13,2032-09-12,6.0808,5.0,99.547,5.087,4.4011,68.59,-0.0
AON,name_block,catalogue,US03740LAG77,AON 5.35 28-FEB-33,2026-08-14,2026-08-13,2033-02-28,6.5435,5.35,100.539,5.249,4.4358,81.32,0.2
AON,name_block,fundamentals,US037389AU72,AON CORP 6.25% 30Sep2040,2026-08-07,2026-08-07,2040-09-30,14.1492,6.25,105.302,5.6979,4.8782,81.97,0.0
AON,name_block,fundamentals,US00185AAC80,AON PLC 4.45% 24May2043,2026-08-07,2026-08-07,2043-05-24,16.794,4.45,82.687,6.113,5.0237,108.93,-0.0
AON,name_block,fundamentals,US00185AAG94,AON PLC 4.6% 14Jun2044,2026-08-14,2026-08-13,2044-06-14,17.8344,4.6,82.909,6.1965,5.0766,111.99,-0.0
AON,name_block,fundamentals,US00185AAH77,AON PLC 4.75% 15May2045,2026-08-13,2026-08-13,2045-05-15,18.7543,4.75,84.778,6.1256,5.129,99.66,-0.0
AON,name_block,catalogue,US03740LAB80,AON 2.9 23-AUG-51,2026-08-14,2026-08-13,2051-08-23,25.024,2.9,58.1685,6.2183,5.205,101.33,-0.1
AON,name_block,catalogue,US03740LAE20,AON 3.9 28-FEB-52,2026-08-14,2026-08-13,2052-02-28,25.5414,3.9,70.123,6.259,5.2055,105.35,-0.1
APA,name_block,catalogue,US03746AAA88,APA 7.75 15-DEC-29,2026-08-19,2026-08-13,2029-12-15,3.3238,7.75,106.579,5.5486,4.2194,132.92,0.2
APA,cusip6,catalogue,US037411AR61,APACHE CORP 6% 15Jan2037,2026-08-18,2026-08-13,2037-01-15,10.412,6.0,100.568,5.9252,4.6535,127.17,0.0
APA,cusip6,catalogue,US037411AW56,APACHE CORP 5.1% 01Sep2040,2026-08-19,2026-08-13,2040-09-01,14.037,5.1,89.269,6.2602,4.8601,140.01,-0.0
APA,cusip6,catalogue,US037411AY13,APACHE CORP 5.25% 01Feb2042,2026-08-18,2026-08-13,2042-02-01,15.4579,5.25,89.1,6.3686,4.9411,142.75,-0.0
APA,cusip6,catalogue,US037411BA28,APACHE CORP 4.75% 15Apr2043,2026-08-18,2026-08-13,2043-04-15,16.6571,4.75,81.924,6.5478,5.0095,153.83,-0.0
APA,cusip6,catalogue,US037411BC83,APACHE CORP 4.25% 15Jan2044,2026-08-14,2026-08-13,2044-01-15,17.4209,4.25,75.497,6.6455,5.053,159.25,-0.1
APA,cusip6,catalogue,US037411BG97,Apache 5.35% 1jul2049 USD,2026-08-17,2026-08-13,2049-07-01,22.872,5.35,82.301,6.8988,5.2029,169.59,-0.0
APD,cusip6,fundamentals,US009158BC97,AIR PRODS & CHEMS INC 2.05% 15May2030,2026-08-19,2026-08-13,2030-05-15,3.7372,2.05,90.825,4.7587,4.2442,51.45,-0.1
APD,cusip6,catalogue,US009158BF29,APD 4.8 03-MAR-33,2026-08-19,2026-08-13,2033-03-03,6.538,4.8,99.345,4.918,4.4353,48.27,-0.0
APD,cusip6,fundamentals,US009158AZ91,AIR PRODS & CHEMS INC 2.7% 15May2040,2026-08-19,2026-08-13,2040-05-15,13.7385,2.7,72.023,5.6562,4.8431,81.31,-0.0
APD,cusip6,fundamentals,US009158BA32,AIR PRODS & CHEMS INC 2.8% 15May2050,2026-08-19,2026-08-13,2050-05-15,23.7372,2.8,60.4947,5.9192,5.2037,71.55,-0.0
APH,name_block,catalogue,US032095AH42,AMPHENOL CORP NEW 4.35% 01Jun2029,2026-08-19,2026-08-13,2029-06-01,2.7844,4.35,99.402,4.5792,4.1892,39.0,-0.0
APH,name_block,catalogue,US032095AL53,APH 2.2 15-SEP-31,2026-08-19,2026-08-13,2031-09-15,5.0732,2.2,88.09,4.88,4.3255,55.45,-0.2
APTV,name_block,catalogue,US00217GAB95,APTV 3.25 01-MAR-32,2026-08-19,2026-08-13,2032-03-01,5.5332,3.25,90.701,5.2065,4.36,84.65,-0.1
APTV,name_block,catalogue,US03835VAJ52,APTV 3.1 01-DEC-51,2026-08-19,2026-08-13,2051-12-01,25.2841,3.1,58.854,6.4076,5.2053,120.23,-0.0
APTV,name_block,catalogue,US00217GAC78,APTV 4.15 01-MAY-52,2026-08-19,2026-08-13,2052-05-01,25.7002,4.15,71.242,6.457,5.2057,125.13,-0.0
