date,market_total,10_total,10_ratio,10_firms,15_total,15_ratio,15_firms,20_total,20_ratio,20_firms,25_total,25_ratio,25_firms,30_total,30_ratio,30_firms,35_total,35_ratio,35_firms,40_total,40_ratio,40_firms,45_total,45_ratio,45_firms,50_total,50_ratio,50_firms,55_total,55_ratio,55_firms
1939-04-29,17.6955,17.8475,1.0086,53,20.8609,1.1789,175,24.5344,1.3865,160,21.9505,1.2405,152,10.6926,0.6043,101,,,12,19.5192,1.1031,33,,,19,,,18,20.2022,1.1417,23
1939-05-31,17.68,17.6806,1.0,53,20.6846,1.1699,175,24.5731,1.3899,160,22.0839,1.2491,152,10.6524,0.6025,101,,,12,19.5265,1.1044,32,,,19,,,18,19.8024,1.12,23
1939-06-30,18.9423,18.5649,0.9801,53,21.9203,1.1572,175,26.2985,1.3883,160,23.6413,1.2481,152,11.6006,0.6124,101,,,12,20.7394,1.0949,32,,,19,,,18,20.6418,1.0897,23
1939-07-31,18.2255,17.7015,0.9712,53,21.091,1.1572,176,25.3815,1.3926,160,22.9176,1.2574,154,11.2126,0.6152,100,,,12,19.9835,1.0965,31,15.2956,0.8392,21,,,19,20.0546,1.1004,23
1939-08-31,17.3425,16.5666,0.9553,52,20.0221,1.1545,175,24.2879,1.4005,160,21.9033,1.263,153,10.5035,0.6057,100,,,12,19.2221,1.1084,31,14.5465,0.8388,21,,,19,19.404,1.1189,23
1939-09-30,16.4641,15.6427,0.9501,52,19.0464,1.1568,175,23.1132,1.4039,160,20.7087,1.2578,153,9.891,0.6008,100,,,12,18.2977,1.1114,31,,,19,,,19,18.4285,1.1193,23
1939-10-31,15.6919,14.5756,0.9289,52,18.2162,1.1609,174,22.0755,1.4068,158,19.6651,1.2532,153,9.3335,0.5948,100,,,12,17.5533,1.1186,31,,,19,,,19,17.354,1.1059,23
1939-11-30,16.032,15.1267,0.9435,52,18.7425,1.1691,174,22.6671,1.4139,158,19.9689,1.2456,153,9.6604,0.6026,100,,,12,18.1666,1.1331,30,,,19,,,19,17.5222,1.093,23
1939-12-30,16.052,15.42,0.9606,52,18.7222,1.1664,174,22.8601,1.4241,157,19.834,1.2356,153,9.6607,0.6018,100,,,12,17.7118,1.1034,30,,,19,,,19,17.4005,1.084,23
1940-01-31,15.6837,14.9676,0.9543,52,18.3595,1.1706,174,22.369,1.4263,157,19.4403,1.2395,153,9.4731,0.604,100,,,12,16.7785,1.0698,30,,,19,,,19,16.9955,1.0836,23
1940-02-29,14.5344,13.8485,0.9528,51,16.9966,1.1694,174,20.953,1.4416,157,18.0589,1.2425,153,8.9005,0.6124,100,,,12,18.1389,1.248,30,,,19,,,19,15.7994,1.087,23
1940-03-30,14.0872,13.5733,0.9635,51,16.4964,1.171,174,20.3732,1.4462,157,17.4479,1.2386,153,8.7741,0.6228,100,,,12,17.9063,1.2711,30,,,19,,,19,15.1085,1.0725,23
1940-04-30,12.3844,12.3998,1.0012,51,14.5179,1.1723,174,18.1511,1.4656,157,15.2648,1.2326,153,7.7032,0.622,100,,,12,16.2782,1.3144,30,,,19,,,19,13.3198,1.0755,23
1940-05-31,11.9329,11.9523,1.0016,51,14.0004,1.1733,174,17.5295,1.469,157,14.6222,1.2254,153,7.4917,0.6278,100,,,12,15.9862,1.3397,30,,,19,,,19,12.9309,1.0836,23
1940-06-29,11.6231,11.8049,1.0156,51,13.7007,1.1788,174,17.1172,1.4727,157,14.1747,1.2195,152,7.3304,0.6307,99,,,12,15.7618,1.3561,30,,,19,,,19,12.852,1.1057,23
1940-07-31,14.1295,13.651,0.9661,51,16.3489,1.1571,179,19.304,1.3662,165,17.4761,1.2369,156,10.0521,0.7114,101,,,13,17.041,1.2061,31,11.6125,0.8219,20,,,19,14.4848,1.0251,24
1940-08-31,15.4629,15.6166,1.0099,51,17.9142,1.1585,179,20.5802,1.3309,165,18.7837,1.2148,156,11.561,0.7477,101,,,13,18.0242,1.1656,31,13.45,0.8698,20,,,19,15.035,0.9723,24
1940-09-30,14.9599,14.9778,1.0012,51,17.1899,1.1491,179,19.7339,1.3191,164,18.2813,1.222,155,11.2493,0.752,101,,,13,17.4773,1.1683,31,12.9869,0.8681,20,,,19,14.8685,0.9939,24
1940-10-31,15.1303,15.0888,0.9973,51,17.409,1.1506,179,19.9315,1.3173,162,18.5885,1.2286,155,11.3028,0.747,101,,,13,17.4047,1.1503,31,13.1369,0.8683,20,,,19,14.8834,0.9837,24
1940-11-30,15.299,15.2842,0.999,51,17.6258,1.1521,179,20.1011,1.3139,161,18.8085,1.2294,155,11.4087,0.7457,101,,,13,17.2905,1.1302,31,13.3156,0.8704,20,,,19,14.8631,0.9715,24
1940-12-31,15.1594,15.2974,1.0091,51,17.4967,1.1542,179,19.8418,1.3089,161,18.5843,1.2259,155,11.3805,0.7507,101,,,13,15.6359,1.0314,31,13.2733,0.8756,20,,,19,14.6396,0.9657,24
1941-01-31,15.2056,15.6864,1.0316,50,17.6366,1.1599,179,19.7883,1.3014,161,18.5057,1.217,155,11.3447,0.7461,100,,,13,15.7954,1.0388,31,13.2941,0.8743,20,,,19,15.662,1.03,24
1941-02-28,14.6484,15.3579,1.0484,50,17.0543,1.1642,179,18.8845,1.2892,161,17.7413,1.2111,155,11.0105,0.7517,100,,,13,15.033,1.0263,31,12.8397,0.8765,20,,,19,15.0827,1.0297,24
1941-03-31,14.6029,15.4356,1.057,49,16.9963,1.1639,179,18.7705,1.2854,161,17.6557,1.2091,155,11.0343,0.7556,100,,,13,15.0077,1.0277,31,12.806,0.877,20,,,19,15.0481,1.0305,24
1941-04-30,14.7427,15.4849,1.0503,49,17.2535,1.1703,179,19.0169,1.2899,161,17.7737,1.2056,155,11.1398,0.7556,100,,,13,14.9439,1.0136,31,12.8745,0.8733,20,,,19,14.9387,1.0133,24
1941-05-31,12.8431,14.1706,1.1034,49,15.1946,1.1831,179,16.8284,1.3103,161,15.2841,1.1901,155,9.6213,0.7491,100,,,13,13.3531,1.0397,31,12.0172,0.9357,20,,,19,13.6585,1.0635,24
1941-06-30,11.1756,12.4654,1.1154,49,13.4003,1.1991,179,14.9647,1.3391,161,13.3246,1.1923,155,7.8781,0.7049,100,,,13,11.617,1.0395,31,10.1151,0.9051,20,,,19,12.5993,1.1274,24
1941-07-31,10.8485,12.2816,1.1321,50,13.0746,1.2052,183,14.4168,1.3289,168,12.9688,1.1954,156,7.6193,0.7023,101,,,13,11.2349,1.0356,32,9.6306,0.8877,20,7.2188,0.6654,20,11.5576,1.0654,27
1941-08-30,10.4956,12.1309,1.1558,50,12.6664,1.2068,183,13.749,1.31,168,12.4454,1.1858,156,7.5269,0.7171,101,,,13,11.0086,1.0489,32,9.3941,0.8951,20,7.2256,0.6884,20,11.3961,1.0858,27
1941-09-30,10.2688,12.0729,1.1757,50,12.4088,1.2084,183,13.4123,1.3061,167,12.0772,1.1761,156,7.3828,0.719,101,,,13,10.7241,1.0443,32,9.1589,0.8919,20,7.2321,0.7043,20,11.3183,1.1022,27
1941-10-31,10.0794,12.0116,1.1917,50,12.1348,1.2039,183,13.1351,1.3032,167,11.9643,1.187,156,7.287,0.723,101,,,13,9.7825,0.9705,32,8.9561,0.8886,20,7.1053,0.7049,20,11.2488,1.116,27
1941-11-29,9.651,11.3586,1.1769,50,11.6387,1.206,183,12.6742,1.3133,167,11.6218,1.2042,156,7.1486,0.7407,101,,,13,9.3048,0.9641,32,8.7912,0.9109,20,7.009,0.7262,20,9.4963,0.984,27
1941-12-31,9.7359,11.4128,1.1722,50,11.7052,1.2023,183,12.8652,1.3214,167,11.7019,1.2019,156,7.2347,0.7431,101,,,13,9.3702,0.9624,32,9.1207,0.9368,20,,,19,9.4694,0.9726,27
1942-01-31,9.8541,11.5075,1.1678,50,11.7798,1.1954,183,12.9949,1.3187,167,11.7118,1.1885,156,7.5469,0.7659,101,,,13,9.4698,0.961,32,9.0193,0.9153,20,,,19,9.9539,1.0101,27
1942-02-28,10.6297,12.6091,1.1862,50,11.9967,1.1286,183,13.6497,1.2841,167,12.4367,1.17,156,8.4843,0.7982,101,,,13,10.3709,0.9757,32,9.2981,0.8747,20,,,19,11.5782,1.0892,27
1942-03-31,9.9466,12.7148,1.2783,50,11.2843,1.1345,183,12.9283,1.2998,167,11.5473,1.1609,156,7.9156,0.7958,101,,,13,10.1275,1.0182,32,9.053,0.9102,20,,,19,11.3569,1.1418,27
1942-04-30,8.8482,11.8373,1.3378,50,9.7795,1.1052,183,11.5681,1.3074,167,10.3976,1.1751,156,7.0724,0.7993,100,,,13,9.2003,1.0398,32,7.9316,0.8964,20,,,19,10.8591,1.2273,27
1942-05-29,9.1531,12.3943,1.3541,50,9.9966,1.0922,183,11.6228,1.2698,167,10.5285,1.1503,156,7.4106,0.8096,100,,,13,9.3249,1.0188,32,8.0738,0.8821,20,,,19,11.0742,1.2099,27
1942-06-30,9.1449,12.2362,1.338,50,9.9731,1.0906,183,11.6201,1.2707,167,10.4405,1.1417,156,7.5869,0.8296,100,,,13,9.3484,1.0223,32,8.06,0.8814,20,,,19,11.1144,1.2154,27
1942-07-31,9.236,12.4006,1.3426,50,9.9738,1.0799,185,11.5554,1.2511,174,10.508,1.1377,156,7.6578,0.8291,101,,,14,9.3022,1.0072,32,8.4185,0.9115,20,10.3574,1.1214,20,11.2043,1.2131,27
1942-08-31,9.3203,12.3822,1.3285,50,10.0218,1.0753,184,11.5305,1.2371,174,10.6227,1.1397,156,7.8183,0.8388,101,,,14,9.2243,0.9897,31,8.6383,0.9268,20,10.6921,1.1472,20,11.3989,1.223,27
1942-09-30,9.292,12.3366,1.3277,50,9.994,1.0755,184,11.4782,1.2353,174,10.6689,1.1482,156,7.8769,0.8477,101,,,14,9.1115,0.9806,31,8.6166,0.9273,20,10.8497,1.1676,20,10.9063,1.1737,27
1942-10-31,9.2053,12.4085,1.348,50,9.7685,1.0612,184,11.3635,1.2345,174,10.6161,1.1532,156,7.83,0.8506,101,,,14,9.0415,0.9822,31,8.347,0.9068,20,10.8536,1.1791,20,10.9922,1.1941,27
1942-11-30,9.1229,12.2653,1.3444,50,9.6765,1.0607,184,11.2079,1.2285,174,10.5134,1.1524,155,7.6502,0.8386,101,,,14,8.9354,0.9794,31,8.3634,0.9167,20,10.8768,1.1922,20,10.8335,1.1875,27
1942-12-31,8.2312,11.6247,1.4123,50,8.8471,1.0748,184,9.9712,1.2114,174,9.4515,1.1482,155,6.8503,0.8322,101,,,14,8.1718,0.9928,31,7.8728,0.9565,20,10.2861,1.2496,20,9.9777,1.2122,27
1943-01-30,8.1239,11.2504,1.3849,49,8.7158,1.0729,184,9.8154,1.2082,174,9.2228,1.1353,155,6.7192,0.8271,101,,,14,7.9838,0.9828,31,7.6459,0.9412,20,9.6102,1.183,20,10.1427,1.2485,27
1943-02-27,7.9729,11.0757,1.3892,49,8.5487,1.0722,184,9.5225,1.1944,174,9.0811,1.139,155,6.6255,0.831,101,,,14,7.9397,0.9958,31,7.6076,0.9542,20,9.6306,1.2079,20,10.0587,1.2616,27
1943-03-31,7.5269,10.0069,1.3295,49,8.1799,1.0868,183,9.24,1.2276,174,8.6981,1.1556,155,6.296,0.8365,101,,,14,7.6072,1.0107,31,7.2299,0.9605,20,9.2151,1.2243,20,10.0673,1.3375,27
1943-04-30,7.308,9.9063,1.3555,49,7.9434,1.0869,183,8.8839,1.2156,173,8.4753,1.1597,155,6.0418,0.8267,101,,,14,7.4748,1.0228,31,7.0508,0.9648,20,9.2058,1.2597,20,10.1115,1.3836,27
1943-05-29,7.0722,9.4738,1.3396,48,7.6873,1.087,183,8.8059,1.2451,173,8.2083,1.1606,155,5.9665,0.8437,101,,,14,7.7295,1.0929,31,6.5854,0.9312,20,8.4837,1.1996,20,10.2578,1.4504,27
1943-06-30,7.7937,10.3338,1.3259,48,8.2227,1.0551,183,9.7332,1.2489,173,8.9801,1.1522,155,6.2653,0.8039,101,,,14,8.3514,1.0716,31,6.91,0.8866,20,8.1514,1.0459,20,10.9086,1.3997,27
1943-07-31,7.8283,10.2612,1.3108,49,8.1731,1.044,182,9.9767,1.2744,173,8.9226,1.1398,157,6.1554,0.7863,102,,,14,8.5373,1.0906,31,6.9099,0.8827,21,8.0772,1.0318,20,10.9941,1.4044,27
1943-08-31,7.8297,10.1605,1.2977,49,8.0394,1.0268,182,9.9292,1.2681,173,8.8716,1.1331,157,6.356,0.8118,101,,,14,8.6747,1.1079,31,7.0907,0.9056,21,8.0692,1.0306,20,11.0157,1.4069,27
1943-09-30,7.8176,10.1691,1.3008,49,8.0575,1.0307,182,9.8961,1.2659,173,8.7566,1.1201,157,6.3362,0.8105,101,,,14,8.6979,1.1126,31,6.939,0.8876,21,7.9955,1.0228,20,11.0724,1.4163,27
1943-10-30,8.1057,10.6462,1.3134,49,8.1452,1.0049,182,10.4556,1.2899,173,9.1555,1.1295,157,6.5097,0.8031,101,,,14,8.8596,1.093,31,7.1343,0.8802,21,7.7385,0.9547,20,10.8918,1.3437,27
1943-11-30,8.0031,10.3238,1.29,48,7.9668,0.9955,182,10.3748,1.2963,173,9.0759,1.1341,157,6.3909,0.7986,101,,,14,8.7995,1.0995,31,7.0833,0.8851,21,7.1597,0.8946,20,10.6115,1.3259,27
1943-12-31,7.9978,10.2129,1.277,47,7.8961,0.9873,182,10.3346,1.2922,173,9.1773,1.1475,157,6.411,0.8016,101,,,14,8.7744,1.0971,31,7.0343,0.8795,21,7.0171,0.8774,20,10.6762,1.3349,27
1944-01-31,8.2757,10.3871,1.2551,47,8.1702,0.9872,182,10.8965,1.3167,171,9.3545,1.1303,157,6.6815,0.8074,101,,,14,9.2781,1.1211,31,7.1311,0.8617,21,6.7692,0.818,20,11.0546,1.3358,27
1944-02-29,8.2448,10.5616,1.281,46,8.0882,0.981,182,10.9096,1.3232,169,9.2632,1.1235,157,6.6214,0.8031,101,,,14,9.3099,1.1292,31,7.0916,0.8601,21,6.6734,0.8094,20,10.9051,1.3227,27
1944-03-31,8.0289,10.328,1.2863,46,7.8867,0.9823,182,10.7148,1.3345,168,9.0608,1.1285,157,6.4266,0.8004,101,,,14,9.0537,1.1276,31,6.8353,0.8513,21,6.1239,0.7627,20,10.9311,1.3615,27
1944-04-29,7.5467,9.747,1.2916,46,7.4105,0.982,182,10.2378,1.3566,168,8.4858,1.1245,157,6.1378,0.8133,101,,,14,8.5827,1.1373,31,6.3999,0.848,21,5.5654,0.7375,20,10.3578,1.3725,27
1944-05-31,7.3755,9.4742,1.2845,46,7.2702,0.9857,182,10.0122,1.3575,168,8.317,1.1277,157,5.9998,0.8135,101,,,14,8.4296,1.1429,31,6.283,0.8519,21,5.1511,0.6984,20,10.4253,1.4135,27
1944-06-30,7.4232,9.3518,1.2598,46,7.3283,0.9872,182,10.1444,1.3666,168,8.3711,1.1277,157,6.0078,0.8093,101,,,14,8.49,1.1437,31,5.9738,0.8048,21,5.1027,0.6874,20,10.6792,1.4386,26
1944-07-31,7.4014,9.2981,1.2563,48,7.2758,0.983,187,10.1643,1.3733,181,8.3703,1.1309,158,5.981,0.8081,102,,,15,8.4563,1.1425,30,5.9027,0.7975,22,5.0371,0.6806,20,10.6558,1.4397,30
1944-08-31,6.7972,8.4276,1.2399,48,6.8573,1.0088,187,9.4304,1.3874,180,7.6728,1.1288,158,5.6086,0.8251,102,,,15,8.1534,1.1995,30,5.5857,0.8218,22,4.1296,0.6075,20,10.3283,1.5195,30
1944-09-30,6.7494,8.3006,1.2298,48,6.8967,1.0218,187,9.3942,1.3919,180,7.5541,1.1192,158,5.6264,0.8336,102,,,15,8.2141,1.217,30,5.6087,0.831,22,4.0934,0.6065,20,10.1347,1.5016,30
1944-10-31,6.7834,8.3392,1.2294,48,6.957,1.0256,187,9.4054,1.3865,180,7.7097,1.1366,157,5.5617,0.8199,102,,,15,8.1288,1.1983,30,5.5372,0.8163,22,4.0633,0.599,20,10.0299,1.4786,30
1944-11-30,6.6066,8.2025,1.2416,48,6.7491,1.0216,187,9.035,1.3676,179,7.8459,1.1876,157,5.3324,0.8071,101,,,15,7.8388,1.1865,30,5.4225,0.8208,22,3.8338,0.5803,20,9.4076,1.424,30
1944-12-30,6.4981,7.9149,1.218,48,6.6862,1.0289,187,8.8604,1.3635,179,7.8037,1.2009,157,5.1841,0.7978,101,,,15,7.6734,1.1809,30,5.283,0.813,22,3.634,0.5592,20,9.2583,1.4248,30
1945-01-31,6.54,7.8883,1.2062,48,6.685,1.0222,187,8.9291,1.3653,179,8.0171,1.2259,157,5.1813,0.7923,101,,,15,7.6657,1.1721,29,5.2281,0.7994,22,3.5477,0.5425,20,8.8585,1.3545,30
1945-02-28,6.2812,7.5163,1.1966,48,6.4684,1.0298,187,8.6319,1.3742,179,7.727,1.2302,156,4.9894,0.7943,101,,,15,7.5041,1.1947,29,5.1053,0.8128,22,3.4493,0.5491,20,8.5661,1.3638,30
1945-03-31,6.3163,7.5629,1.1973,48,6.5776,1.0414,187,8.7166,1.38,179,7.7036,1.2196,156,5.0445,0.7986,101,,,15,7.5126,1.1894,29,5.2586,0.8325,22,3.4199,0.5414,20,8.3586,1.3233,30
1945-04-30,6.3503,7.5815,1.1939,48,6.6213,1.0427,187,8.8485,1.3934,179,7.7017,1.2128,156,4.9617,0.7813,101,,,15,7.514,1.1833,29,5.3056,0.8355,22,3.771,0.5938,20,8.1909,1.2898,30
1945-05-31,6.5512,7.7545,1.1837,48,7.0793,1.0806,187,9.058,1.3826,179,7.8393,1.1966,156,4.968,0.7583,101,,,15,7.6147,1.1623,29,5.4197,0.8273,22,3.794,0.5791,20,7.9425,1.2124,30
1945-06-30,6.5999,7.9511,1.2047,48,7.1424,1.0822,187,9.1147,1.381,179,7.8295,1.1863,156,4.9694,0.753,101,,,15,7.8506,1.1895,29,5.4029,0.8186,22,3.5447,0.5371,20,7.6445,1.1583,30
1945-07-31,6.6385,7.9494,1.1975,49,7.1494,1.0769,191,9.2373,1.3915,189,7.8668,1.185,165,4.9784,0.7499,102,,,16,7.8066,1.176,29,5.4198,0.8164,23,3.5449,0.534,21,7.4458,1.1216,31
1945-08-31,6.5457,7.835,1.197,49,7.0895,1.0831,191,9.1699,1.4009,189,7.5986,1.1609,165,4.9294,0.7531,102,,,16,7.662,1.1705,29,5.3562,0.8183,23,3.5717,0.5457,21,7.2728,1.1111,31
1945-09-29,6.7861,7.9218,1.1674,49,7.3436,1.0822,191,9.6599,1.4235,189,7.6664,1.1297,165,5.0117,0.7385,102,,,16,8.0924,1.1925,29,5.3806,0.7929,23,3.7854,0.5578,21,7.5726,1.1159,31
1945-10-31,6.8695,7.769,1.131,49,7.4801,1.0889,191,10.0276,1.4597,189,7.6442,1.1128,165,4.9664,0.723,102,,,16,7.9438,1.1564,29,5.2761,0.7681,23,3.9173,0.5702,21,7.5442,1.0982,31
1945-11-30,7.0231,8.0321,1.1437,49,7.6317,1.0866,191,10.3394,1.4722,189,7.7288,1.1005,165,5.079,0.7232,101,,,16,8.1031,1.1538,29,5.4377,0.7742,23,3.9807,0.5668,21,7.774,1.1069,31
1945-12-31,7.1363,8.1021,1.1353,48,7.7895,1.0915,191,10.4024,1.4577,189,7.9993,1.1209,165,5.1363,0.7197,101,,,16,8.3254,1.1666,29,5.5884,0.7831,23,4.0591,0.5688,20,7.7351,1.0839,31
1946-01-31,7.2734,8.1956,1.1268,48,7.9846,1.0978,191,10.4893,1.4421,189,8.1336,1.1183,165,5.2511,0.722,101,,,16,8.3873,1.1531,29,5.7707,0.7934,23,4.3078,0.5923,20,7.8735,1.0825,31
1946-02-28,7.4674,8.3516,1.1184,48,8.1716,1.0943,190,10.5513,1.413,189,8.487,1.1365,165,5.3921,0.7221,101,,,16,8.5319,1.1425,29,5.8074,0.7777,23,4.5047,0.6032,20,7.9397,1.0632,31
1946-03-30,7.8016,8.442,1.0821,48,8.4892,1.0881,190,10.8861,1.3954,189,8.839,1.133,164,5.6753,0.7274,101,,,16,9.2264,1.1826,29,6.1598,0.7896,23,4.9103,0.6294,20,8.4169,1.0789,31
1946-04-30,7.8033,8.1731,1.0474,48,8.6292,1.1058,190,10.7555,1.3783,189,9.0271,1.1568,164,5.7321,0.7346,101,,,16,9.309,1.193,29,6.3926,0.8192,23,5.0514,0.6473,20,8.4916,1.0882,31
1946-05-31,9.4293,9.2471,0.9807,48,10.3889,1.1018,190,12.2911,1.3035,189,10.7225,1.1371,164,7.0991,0.7529,101,,,16,11.0308,1.1698,29,8.2934,0.8795,23,6.5696,0.6967,20,10.0547,1.0663,31
1946-06-28,9.4794,9.3746,0.989,48,10.4389,1.1012,190,12.2646,1.2938,189,10.8316,1.1426,164,7.1222,0.7513,101,,,16,11.0574,1.1665,29,8.4276,0.889,23,6.6046,0.6967,20,10.1083,1.0663,31
1946-07-31,9.4797,9.4331,0.9951,50,10.5079,1.1085,201,12.1616,1.2829,198,10.7798,1.1372,168,7.1272,0.7518,109,,,18,11.0745,1.1682,29,8.7003,0.9178,23,6.5905,0.6952,21,10.1655,1.0723,36
1946-08-30,9.2584,9.1892,0.9925,50,10.3163,1.1143,201,11.7539,1.2695,198,10.6816,1.1537,168,6.9976,0.7558,109,,,18,10.8253,1.1692,29,8.6905,0.9387,23,6.4483,0.6965,21,9.9193,1.0714,36
1946-09-30,9.3538,9.1034,0.9732,50,10.54,1.1268,201,11.6147,1.2417,198,10.8483,1.1598,167,7.1275,0.762,109,,,18,10.9775,1.1736,29,9.6389,1.0305,23,6.4818,0.693,21,9.8217,1.05,36
1946-10-31,9.6117,9.1529,0.9523,50,10.9277,1.1369,201,11.8192,1.2297,198,11.0496,1.1496,167,7.4468,0.7748,109,,,18,11.1266,1.1576,29,10.0164,1.0421,23,6.5609,0.6826,21,9.939,1.0341,36
1946-11-30,12.7501,11.7885,0.9246,50,14.4105,1.1302,201,15.0992,1.1842,198,14.3885,1.1285,166,10.7196,0.8407,109,,,18,14.0935,1.1054,29,12.562,0.9852,23,8.8095,0.6909,21,13.1097,1.0282,36
1946-12-31,13.6366,12.6045,0.9243,50,15.3679,1.127,201,16.2069,1.1885,197,15.3508,1.1257,166,11.5078,0.8439,109,,,18,15.1576,1.1115,29,13.2128,0.9689,23,9.2453,0.678,21,14.1482,1.0375,36
1947-01-31,13.9055,12.7871,0.9196,50,15.5549,1.1186,201,16.6074,1.1943,197,15.736,1.1316,166,11.8321,0.8509,109,,,18,15.2996,1.1003,29,13.3081,0.957,23,9.4308,0.6782,21,14.6559,1.054,36
1947-02-28,14.0769,12.9182,0.9177,50,15.7752,1.1206,201,16.897,1.2003,197,15.9315,1.1317,166,11.9924,0.8519,109,,,18,15.3326,1.0892,29,13.439,0.9547,23,9.5262,0.6767,21,14.6961,1.044,36
1947-03-31,13.5568,12.4341,0.9172,50,15.174,1.1193,201,16.3865,1.2087,197,15.3881,1.1351,166,11.7762,0.8687,109,,,18,14.7677,1.0893,29,12.9766,0.9572,23,9.1215,0.6728,21,14.2477,1.051,36
1947-04-30,13.5058,12.2891,0.9099,50,15.1516,1.1219,201,16.39,1.2136,197,15.4374,1.143,166,11.7014,0.8664,109,,,18,14.6687,1.0861,29,12.8383,0.9506,23,9.0083,0.667,21,14.0663,1.0415,36
1947-05-29,13.7134,12.3717,0.9022,50,15.3974,1.1228,201,16.7045,1.2181,197,15.7246,1.1467,166,11.8397,0.8634,109,,,18,14.7667,1.0768,29,12.9776,0.9463,23,9.1453,0.6669,21,14.1577,1.0324,36
1947-06-30,13.8469,12.4389,0.8983,50,15.5707,1.1245,201,16.8831,1.2193,197,15.8874,1.1474,166,11.984,0.8655,109,,,18,15.0399,1.0862,29,12.9572,0.9357,23,9.1544,0.6611,21,14.2161,1.0267,36
1947-07-31,13.7927,12.4371,0.9017,51,15.4797,1.1223,207,16.7434,1.2139,204,15.9761,1.1583,180,11.9762,0.8683,115,,,18,15.0767,1.0931,28,12.6762,0.919,24,9.1075,0.6603,21,14.1108,1.0231,48
1947-08-29,13.9225,12.6066,0.9055,51,15.5714,1.1184,207,16.9172,1.2151,204,16.1313,1.1587,180,12.0788,0.8676,115,,,18,15.3269,1.1009,28,13.0589,0.938,24,9.1634,0.6582,21,14.2084,1.0205,47
1947-09-30,13.9557,12.698,0.9099,51,15.5392,1.1135,207,16.9853,1.2171,204,16.203,1.161,180,12.1693,0.872,115,,,18,15.4056,1.1039,28,13.1145,0.9397,24,9.4042,0.6739,21,14.2162,1.0187,47
1947-10-31,11.9304,10.8836,0.9123,51,13.2401,1.1098,207,15.0718,1.2633,204,14.2058,1.1907,180,10.277,0.8614,115,,,18,13.4229,1.1251,28,11.3525,0.9516,24,7.965,0.6676,21,11.8593,0.994,47
1947-11-29,11.6734,10.6731,0.9143,51,12.9369,1.1082,207,14.8016,1.268,204,13.9994,1.1993,180,10.0045,0.857,115,,,18,12.9546,1.1098,28,11.1461,0.9548,24,7.8869,0.6756,21,11.4311,0.9792,46
1947-12-31,11.1403,10.3885,0.9325,51,12.4681,1.1192,207,14.1354,1.2689,204,13.3713,1.2003,180,9.4864,0.8515,115,,,18,12.4676,1.1191,28,10.9606,0.9839,24,7.4559,0.6693,21,10.4141,0.9348,46
1948-01-31,10.9361,10.293,0.9412,51,12.1856,1.1143,207,13.8238,1.2641,204,13.1077,1.1986,180,9.3514,0.8551,115,,,18,12.3829,1.1323,28,10.8673,0.9937,24,7.3499,0.6721,21,10.2152,0.9341,46
1948-02-28,10.502,10.0221,0.9543,51,11.7356,1.1175,207,13.3925,1.2752,204,12.59,1.1988,180,8.9577,0.853,115,,,18,11.8334,1.1268,28,10.6589,1.0149,24,6.9743,0.6641,21,9.7635,0.9297,46
1948-03-31,10.4006,10.4433,1.0041,51,11.5509,1.1106,207,13.2765,1.2765,204,12.3794,1.1903,180,8.849,0.8508,115,,,18,11.7731,1.132,28,10.5021,1.0098,24,6.8727,0.6608,21,9.7148,0.9341,46
1948-04-30,10.4686,10.9635,1.0473,51,11.5877,1.1069,207,13.3377,1.2741,204,12.2725,1.1723,180,8.9512,0.8551,115,,,18,11.797,1.1269,28,10.6613,1.0184,24,6.6328,0.6336,21,9.5827,0.9154,46
1948-05-28,10.2493,10.9494,1.0683,51,11.3025,1.1028,207,13.0667,1.2749,204,11.9324,1.1642,180,8.6909,0.848,115,,,18,11.3359,1.106,28,10.6174,1.0359,24,6.6137,0.6453,21,9.3326,0.9106,46
1948-06-30,10.0265,10.8503,1.0822,51,11.0838,1.1054,207,12.8069,1.2773,204,11.6202,1.1589,180,8.497,0.8475,115,,,18,11.0238,1.0995,28,9.9397,0.9913,24,6.5334,0.6516,21,9.0407,0.9017,46
1948-07-30,9.8924,10.9309,1.105,53,10.8942,1.1013,211,12.6754,1.2813,215,11.4127,1.1537,186,8.2415,0.8331,120,,,18,10.8295,1.0947,30,9.7574,0.9863,25,6.2201,0.6288,21,8.9032,0.9,53
1948-08-31,9.1989,10.4008,1.1307,53,10.1438,1.1027,211,11.8983,1.2935,215,10.7284,1.1663,186,7.5111,0.8165,120,,,18,10.1997,1.1088,30,9.4132,1.0233,25,5.5019,0.5981,21,8.2135,0.8929,52
1948-09-30,8.3354,9.8135,1.1773,53,9.1522,1.098,211,11.0223,1.3224,215,9.7453,1.1692,186,6.6781,0.8012,120,,,18,9.2552,1.1104,30,8.6644,1.0395,25,5.0271,0.6031,21,7.3721,0.8844,52
1948-10-30,8.6349,10.7703,1.2473,53,9.4534,1.0948,210,11.1473,1.291,215,9.8708,1.1431,186,6.6366,0.7686,120,,,18,9.7617,1.1305,30,8.8721,1.0275,25,4.837,0.5602,21,7.3185,0.8476,52
1948-11-30,8.5232,11.0115,1.2919,53,9.3543,1.0975,210,10.9757,1.2877,215,9.5832,1.1244,186,6.5069,0.7634,120,,,18,9.5135,1.1162,30,8.9051,1.0448,25,4.6531,0.5459,21,6.934,0.8135,52
